job_size,perc_jobs_lte
1007,99.9521826209094
1008,99.9521826209094
1009,99.9521826209094
1010,99.9521826209094
1011,99.9521826209094
1012,99.9521826209094
1013,99.9521826209094
1014,99.9521826209094
1015,99.9521826209094
1016,99.9521826209094
1017,99.9521826209094
1018,99.9521826209094
1019,99.9521826209094
1020,99.9521826209094
1021,99.9521826209094
1022,99.9521826209094
1023,99.9521826209094
1024,99.967138331413
1025,99.967138331413
1026,99.967138331413
1027,99.967138331413
1028,99.967138331413
1029,99.967138331413
1030,99.967138331413
1031,99.967138331413
1032,99.967138331413
1033,99.967138331413
1034,99.967138331413
1035,99.967138331413
1036,99.967138331413
1037,99.967138331413
1038,99.967138331413
1039,99.967138331413
1040,99.967138331413
1041,99.967138331413
1042,99.967138331413
1043,99.967138331413
1044,99.967138331413
1045,99.967138331413
1046,99.967138331413
1047,99.967138331413
1048,99.967138331413
1049,99.967138331413
1050,99.9824737767536
1051,99.9824737767536
1052,99.9824737767536
1053,99.9824737767536
1054,99.9824737767536
1055,99.9824737767536
1056,99.9824737767536
1057,99.9824737767536
1058,99.9824737767536
1059,99.9824737767536
1060,99.9824737767536
1061,99.9824737767536
1062,99.9824737767536
1063,99.9824737767536
1064,99.9824737767536
1065,99.9824737767536
1066,99.9824737767536
1067,99.9824737767536
1068,99.9824737767536
1069,99.9824737767536
1070,99.9824737767536
1071,99.9824737767536
1072,99.9824737767536
1073,99.9824737767536
1074,99.9824737767536
1075,99.9824737767536
1076,99.9824737767536
1077,99.9824737767536
1078,99.9824737767536
1079,99.9824737767536
1080,99.9824737767536
1081,99.9824737767536
1082,99.9824737767536
1083,99.9824737767536
1084,99.9824737767536
1085,99.9824737767536
1086,99.9824737767536
1087,99.9824737767536
1088,99.9824737767536
1089,99.9824737767536
1090,99.9824737767536
1091,99.9824737767536
1092,99.9824737767536
1093,99.9824737767536
1094,99.9824737767536
1095,99.9824737767536
1096,99.9824737767536
1097,99.9824737767536
1098,99.9824737767536
1099,99.9824737767536
1100,99.9824737767536
1101,99.9824737767536
1102,99.9824737767536
1103,99.9824737767536
1104,99.9824737767536
1105,99.9824737767536
1106,99.9824737767536
1107,99.9824737767536
1108,99.9824737767536
1109,99.9824737767536
1110,99.9824737767536
1111,99.9824737767536
1112,99.9824737767536
1113,99.9824737767536
1114,99.9824737767536
1115,99.9824737767536
1116,99.9824737767536
1117,99.9824737767536
1118,99.9824737767536
1119,99.9824737767536
1120,99.9824737767536
1121,99.9824737767536
1122,99.9824737767536
1123,99.9824737767536
1124,99.9824737767536
1125,99.9824737767536
1126,99.9824737767536
1127,99.9824737767536
1128,99.9824737767536
1129,99.9824737767536
1130,99.9824737767536
1131,99.9824737767536
1132,99.9824737767536
1133,99.9824737767536
1134,99.9824737767536
1135,99.9824737767536
1136,99.9824737767536
1137,99.9824737767536
1138,99.9824737767536
1139,99.9824737767536
1140,99.9824737767536
1141,99.9824737767536
1142,99.9824737767536
1143,99.9824737767536
1144,99.9824737767536
1145,99.9824737767536
1146,99.9824737767536
1147,99.9824737767536
1148,99.9824737767536
1149,99.9824737767536
1150,99.9824737767536
1151,99.9824737767536
1152,99.9824737767536
1153,99.9824737767536
1154,99.9824737767536
1155,99.9824737767536
1156,99.9824737767536
1157,99.9824737767536
1158,99.9824737767536
1159,99.9824737767536
1160,99.9824737767536
1161,99.9824737767536
1162,99.9824737767536
1163,99.9824737767536
1164,99.9824737767536
1165,99.9824737767536
1166,99.9824737767536
1167,99.9824737767536
1168,99.9824737767536
1169,99.9824737767536
1170,99.9824737767536
1171,99.9824737767536
1172,99.9824737767536
1173,99.9824737767536
1174,99.9824737767536
1175,99.9824737767536
1176,99.9824737767536
1177,99.9824737767536
1178,99.9824737767536
1179,99.9824737767536
1180,99.9824737767536
1181,99.9824737767536
1182,99.9824737767536
1183,99.9824737767536
1184,99.9824737767536
1185,99.9824737767536
1186,99.9824737767536
1187,99.9824737767536
1188,99.9824737767536
1189,99.9824737767536
1190,99.9824737767536
1191,99.9824737767536
1192,99.9824737767536
1193,99.9824737767536
1194,99.9824737767536
1195,99.9824737767536
1196,99.9824737767536
1197,99.9824737767536
1198,99.9824737767536
1199,99.9824737767536
1200,100.0
